"Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","School in Harew",null,"41.316699999999997","9.0333299999999994","4","","","2005","7","17","46.0","0.0","0.0",null,null,"46.0","4","8.6956521999999994E-2",null,null,"46.0","0.0","0.0",null,null,"0","0","0.0","8.6956521999999994E-2","2","2","31405","ETH0040","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Holetta",null,null,null,"99","","","2005","7","17","68.0","14.0","0.20588235299999999",null,null,"68.0","21","0.30882352899999999",null,null,"68.0","31.0","0.45588235300000002",null,null,"0","0","0.0","0.66164829400000003","2","0","31488","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Illu Aba Bora",null,"Illu Aba Bora","3155","School in Hossana",null,"35.563299999999998","8.3000000000000007","4","","","2005","7","17","50.0","17.0","0.34000000000000002",null,null,"50.0","25","0.5",null,null,"50.0","4.0","8.0000000000000002E-2",null,null,"0","0","0.0","0.65698113199999997","2","2","31396","ETH0040","AETH0194803155"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Hossana",null,"41.866698999999997","9.5833300000000001","3","","","2005","7","17","68.0","2.0","2.9411764999999999E-2",null,null,"68.0","5","7.3529412000000002E-2",null,null,"68.0","1.0","0.014705882",null,null,"0","0","0.0","0.107549426","2","2","31420","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","East Gurage",null,"East Gurage","22001","School in Jijiga",null,"38.366700000000002","8.1166699999999992","4","","","2005","7","17","47.0","14.0","0.29787234000000001",null,null,"47.0","8","0.17021276599999999",null,null,"47.0","0.0","0.0",null,null,"0","0","0.0","0.39375795400000002","2","2","31371","ETH0040","AETH0195022001"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Jijiga",null,"41.8566146","9.5815123","1","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","12","0.244897959",null,null,"49.0","3.0","6.1224489999999999E-2",null,null,"0","0","0.0","0.27464971399999999","2","2","31474","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","0","Asosa",null,"Asosa","3131","School in Jijiga",null,"34.533299999999997","10.066700000000001","4","","","2005","7","17","50.0","20.0","0.40000000000000002",null,null,"50.0","28","0.56000000000000005",null,null,"50.0","5.0","0.10000000000000001",null,null,"0","0","0.0","0.71924528300000001","2","2","31369","ETH0040","AETH0000003131"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Jimma",null,"34.583302000000003","8.25","4","","","2005","7","17","50.0","11.0","0.22",null,null,"50.0","12","0.23999999999999999",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"0","0","0.0","0.40652075500000001","2","4","31410","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1946","Agnua Ii",null,"Agnua Ii","3127","School in Jimma",null,"34.583300000000001","8.25","4","","","2005","7","17","64.0","11.0","0.171875",null,null,"64.0","4","0.0625",null,null,"64.0","2.0","0.03125",null,null,"0","0","0.0","0.23386253500000001","2","2","31482","ETH0040","AETH0194603127"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1941","Addis Ababa",null,"Addis Ababa","3119","School in Jinka",null,"38.700001","9.0333299999999994","4","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","11","0.16176470600000001",null,null,"68.0","8.0","0.117647059",null,null,"0","0","0.0","0.245642097","2","2","31374","ETH0040","AETH0194103119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","School in Kemashi",null,"36.700001","12.933299999999999","3","","","2005","7","17","50.0","6.0","0.12",null,null,"50.0","1","0.02",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.12981132100000001","2","2","31385","ETH0040","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Central Tigray",null,"Central Tigray","3137","School in Kemba",null,"38.715800999999999","14.19444","4","","","2005","7","17","50.0","5.0","0.10000000000000001",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"0","0","0.0","0.16090566000000001","2","2","31417","ETH0040","AETH0195103137"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Kemissie",null,"41.8566146","9.5815123","1","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","7","0.14000000000000001",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.18075471700000001","2","2","31475","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","School in Kolladiba",null,"42.116698999999997","9.3166700000000002","4","","","2005","7","17","67.0","0.0","0.0",null,null,"67.0","3","4.4776119000000003E-2",null,null,"67.0","2.0","2.9850746000000001E-2",null,null,"0","0","0.0","6.9141759999999997E-2","2","2","31352","ETH0040","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Harari","1947","Harari","3154","Hakim","18732","School in Konso","52363","37.438789399999997","5.3404492000000001","1","","","2005",null,null,"67.0","2.0","2.9850746000000001E-2",null,null,"67.0","1","0.014925373",null,null,"67.0","0.0","0.0",null,null,null,null,"0.0","4.1821307000000002E-2","2","2","5095","","AETH0194718732"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","School in Konso",null,"42.116698999999997","9.3166700000000002","4","","","2005","7","17","67.0","2.0","2.9850746000000001E-2",null,null,"67.0","1","0.014925373",null,null,"67.0","0.0","0.0",null,null,"0","0","0.0","4.1821307000000002E-2","2","2","31440","ETH0040","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Finfine Zuriya",null,"Finfine Zuriya","16645","School in Kurmuk",null,"38.5","9.0666700000000002","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","23","0.46000000000000002",null,null,"50.0","5.0","0.10000000000000001",null,null,"0","0","0.0","0.49407547200000002","2","2","31406","ETH0040","AETH0194816645"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","703","Faafame",null,"Faafame","3158","School in Lemmen",null,"42.799999","9.3499999999999996","4","","","2005","7","17","46.0","0.0","0.0",null,null,"46.0","1","2.1739129999999999E-2",null,null,"46.0","1.0","2.1739129999999999E-2",null,null,"0","0","0.0","0.040571388","2","2","31470","ETH0040","AETH0070303158"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Somali","1949","Jigjiga","3158","Jigjiga City","19090","School in Lemmen","52380","42.799999","9.3500004000000008","3","","","2005",null,null,"46.0","0.0","0.0",null,null,"46.0","1","2.1739129999999999E-2",null,null,"46.0","1.0","2.1739129999999999E-2",null,null,null,null,"0.0","0.040571388","2","2","5260","","AETH0194919090"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1941","Addis Ababa",null,"Addis Ababa","3119","School in Limufi Bilbilo",null,"38.700001","9.0333299999999994","4","","","2005","7","17","67.0","1.0","0.014925373",null,null,"67.0","9","0.13432835800000001",null,null,"67.0","1.0","0.014925373",null,null,"0","0","0.0","0.15092118900000001","2","2","31487","ETH0040","AETH0194103119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Bench Maji",null,"Bench Maji","3134","School in Masha",null,"35.583300000000001","6.9855600000000004","4","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","8","0.163265306",null,null,"49.0","6.0","0.12244898",null,null,"0","0","0.0","0.25068171299999997","2","2","29128","ETH0040","AETH   NA03134"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Bench Maji","3134","Mizan Aman Town","19233","School in Masha","52472","35.480931400000003","7.7306337999999997","1","","","2005",null,null,"49.0","0.0","0.0",null,null,"49.0","8","0.163265306",null,null,"49.0","6.0","0.12244898",null,null,null,null,"0.0","0.25068171299999997","2","2","5303","","AETH0195019233"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Wellega",null,"E. Wellega","3146","School in Masha",null,"36.5","8.75","4","","","2005","7","17","50.0","6.0","0.12",null,null,"50.0","31","0.62",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"0","0","0.0","0.64054339599999999","2","2","31382","ETH0040","AETH0194803146"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Eastern Tigray",null,"Eastern Tigray","3145","School in Mekele",null,"39.460799999999999","14.276899999999999","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"0","0","0.0","0.128301887","2","2","31386","ETH0040","AETH0195103145"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Central Tigray",null,"Central Tigray","3137","School in Merawi",null,"39.150002000000001","14.2789","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","4","8.0000000000000002E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.12754716999999999","2","2","31346","ETH0040","AETH0195103137"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","S. Wello",null,"S. Wello","3180","School in Mersa",null,"38.759999999999998","10.58","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","32","0.64000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.61056603799999998","2","2","31389","ETH0040","AETH0194303180"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","S. Wello","3180","Wegde","18682","School in Mersa","52547","39.659557599999999","11.6649572","1","","","2005",null,null,"50.0","0.0","0.0",null,null,"50.0","32","0.64000000000000001",null,null,"50.0","1.0","0.02",null,null,null,null,"0.0","0.61056603799999998","2","2","5065","","AETH0194318682"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Eastern Tigray",null,"Eastern Tigray","3145","School in Messela",null,"39.460799999999999","14.276899999999999","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","5.5849057000000001E-2","2","2","31368","ETH0040","AETH0195103145"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sidama",null,"Sidama","3184","School in Metu",null,"38.416699999999999","6.75","4","","","2005","7","17","49.0","1.0","0.020408163",null,null,"49.0","35","0.71428571399999996",null,null,"49.0","8.0","0.163265306",null,null,"0","0","0.0","0.72246402300000001","2","2","31403","ETH0040","AETH0195003184"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","0","Asosa",null,"Asosa","3131","School in Miti",null,"34.533299999999997","10.066700000000001","4","","","2005","7","17","50.0","20.0","0.40000000000000002",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.40000000000000002","2","2","31477","ETH0040","AETH0000003131"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1944","Metekel",null,"Metekel","3169","School in Miti",null,"36.216700000000003","10.65","4","","","2005","7","17","50.0","10.0","0.20000000000000001",null,null,"50.0","15","0.29999999999999999",null,null,"50.0","6.0","0.12",null,null,"0","0","0.0","0.47849056600000001","2","2","31465","ETH0040","AETH0194403169"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","N. Wello",null,"N. Wello","3173","School in Miti",null,"39.149999999999999","11.5","4","","","2005","7","17","50.0","7.0","0.14000000000000001",null,null,"50.0","30","0.59999999999999998",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.61886792499999999","2","2","31402","ETH0040","AETH0194303173"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","S. Wello","3180","Delanta","18580","School in Miti","52243","39.150002000000001","11.5","3","","","2005",null,null,"50.0","7.0","0.14000000000000001",null,null,"50.0","30","0.59999999999999998",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","0.61886792499999999","2","2","4986","","AETH0194318580"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gedio",null,"Gedio","3149","School in Mizan Teferi",null,"38.2667","6.3166700000000002","4","","","2005","7","17","44.0","16.0","0.36363636399999999",null,null,"44.0","25","0.56818181800000001",null,null,"44.0","4.0","9.0909090999999997E-2",null,null,"0","0","0.0","0.70772436699999997","2","2","31419","ETH0040","AETH0195003149"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Gedio","3149","Wenago","19265","School in Mizan Teferi","52535","35.5821994","6.9936467999999996","1","","","2005",null,null,"44.0","16.0","0.36363636399999999",null,null,"44.0","25","0.56818181800000001",null,null,"44.0","4.0","9.0909090999999997E-2",null,null,null,null,"0.0","0.70772436699999997","2","2","5310","","AETH0195019265"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Jimma",null,"Jimma","3159","School in Mytsemri",null,"36.833300000000001","7.6666699999999999","4","","","2005","7","17","49.0","5.0","0.10204081600000001",null,null,"49.0","18","0.36734693899999998",null,null,"49.0","8.0","0.163265306",null,null,"0","0","0.0","0.49495645599999999","2","2","31447","ETH0040","AETH0194803159"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sidama",null,"Sidama","3184","School in Nazereth",null,"38.416699999999999","6.75","4","","","2005","7","17","50.0","11.0","0.22",null,null,"50.0","24","0.47999999999999998",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"0","0","0.0","0.57606037700000001","2","2","31456","ETH0040","AETH0195003184"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Nazereth",null,"38.416697999999997","6.75","4","","","2005","7","17","49.0","4.0","8.1632652999999999E-2",null,null,"49.0","18","0.36734693899999998",null,null,"49.0","2.0","4.0816326999999999E-2",null,null,"0","0","0.0","0.417647826","2","4","31418","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Jimma",null,"Jimma","3159","School in Nefas Moucha",null,"36.833300000000001","7.6666699999999999","4","","","2005","7","17","49.0","20.0","0.408163265",null,null,"49.0","9","0.18367346900000001",null,null,"49.0","5.0","0.10204081600000001",null,null,"0","0","0.0","0.53411996100000003","2","2","31469","ETH0040","AETH0194803159"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Wolayita",null,"Wolayita","3195","School in Negelle",null,"37.75","6.9000000000000004","4","","","2005","7","17","50.0","10.0","0.20000000000000001",null,null,"50.0","18","0.35999999999999999",null,null,"50.0","4.0","8.0000000000000002E-2",null,null,"0","0","0.0","0.499018868","2","2","31472","ETH0040","AETH0195003195"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1941","Addis Ababa",null,"Addis Ababa","3119","School in Negelle",null,"38.700001","9.0333299999999994","4","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","7","0.102941176",null,null,"68.0","6.0","8.8235294000000006E-2",null,null,"0","0","0.0","0.171786251","2","2","31384","ETH0040","AETH0194103119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","School in Negelle",null,"42.116698999999997","9.3166700000000002","4","","","2005","7","17","50.0","2.0","4.0000000000000001E-2",null,null,"50.0","1","0.02",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","5.5849057000000001E-2","2","2","31450","ETH0040","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Gojam",null,"West Gojam","3193","School in Negelle",null,"37.600000000000001","10.85","4","","","2005","7","17","50.0","3.0","5.9999999999999998E-2",null,null,"50.0","16","0.32000000000000001",null,null,"50.0","7.0","0.14000000000000001",null,null,"0","0","0.0","0.42480000000000001","2","2","31381","ETH0040","AETH0194803193"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","South Tigray",null,"South Tigray","3179","School in Negelle",null,"39.207199000000003","13.184200000000001","4","","","2005","7","17","50.0","12.0","0.23999999999999999",null,null,"50.0","3","5.9999999999999998E-2",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.28291320800000003","2","2","31415","ETH0040","AETH0195103179"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","703","Faafame",null,"Faafame","3158","School in Nuunu Kumba",null,"42.799999","9.3499999999999996","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","9.2075472000000005E-2","2","2","31413","ETH0040","AETH0070303158"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Somali","1949","Jigjiga","3158","Jigjiga City","19090","School in Nuunu Kumba","52381","42.799999","9.3500004000000008","3","","","2005",null,null,"50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,null,null,"0.0","9.2075472000000005E-2","2","2","5259","","AETH0194919090"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Addis Ababa",null,"Addis Ababa","3119","School in Omasha",null,"38.599997999999999","8.9666700000000006","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","7","0.14000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.14830188699999999","2","2","31473","ETH0040","AETH0194803119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Samre",null,"37.383301000000003","11.6","4","","","2005","7","17","50.0","9.0","0.17999999999999999",null,null,"50.0","22","0.44",null,null,"50.0","9.0","0.17999999999999999",null,null,"0","0","0.0","0.588166038","2","0","31355","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","N. Wello",null,"N. Wello","3173","School in Sanja",null,"39.649999999999999","11.666700000000001","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","13","0.26000000000000001",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.25924528299999999","2","2","31454","ETH0040","AETH0194303173"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Wello","3173","Habru","18610","School in Sanja","52352","39.650002000000001","11.666700000000001","3","","","2005",null,null,"50.0","1.0","0.02",null,null,"50.0","13","0.26000000000000001",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","0.25924528299999999","2","2","5031","","AETH0194318610"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","North West Tigray",null,"North West Tigray","3176","School in Selekleka",null,"38.402802000000001","14.138299999999999","4","","","2005","7","17","50.0","6.0","0.12",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.146415094","2","2","31408","ETH0040","AETH0195103176"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Tigray","1951","Nw Tigray","3176","Medebay Zana","19306","School in Selekleka","52454","38.476123399999999","14.117905500000001","1","","","2005",null,null,"50.0","6.0","0.12",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","0.146415094","2","2","5328","","AETH0195119306"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1942","Gabi",null,"Gabi","26090","School in Shire",null,"40.645302000000001","10.166399999999999","4","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","1","0.014705882",null,null,"68.0","0.0","0.0",null,null,"0","0","0.0","0.014705882","2","2","31458","ETH0040","AETH0194226090"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sidama",null,"Sidama","3184","School in Snnpr",null,"38.466700000000003","7.0499999999999998","4","","","2005","7","17","31.0","4.0","0.12903225800000001",null,null,"31.0","8","0.25806451600000002",null,null,"31.0","3.0","9.6774193999999994E-2",null,null,"0","0","0.0","0.39276772799999998","2","2","31480","ETH0040","AETH0195003184"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Sidama","3184","Hawasa Town","19198","School in Snnpr","52372","38.466701999999998","7.0500002000000004","3","","","2005",null,null,"31.0","4.0","0.12903225800000001",null,null,"31.0","8","0.25806451600000002",null,null,"31.0","3.0","9.6774193999999994E-2",null,null,null,null,"0.0","0.39276772799999998","2","2","5287","","AETH0195019198"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Gurage","3152","Sodo Zuria","19242","School in Sodo","52486","37.750987000000002","6.8309977999999996","1","","","2005",null,null,"44.0","5.0","0.113636364",null,null,"44.0","0","0.0",null,null,"44.0","0.0","0.0",null,null,null,null,"0.0","0.113636364","2","2","5307","","AETH0195019242"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Wolayita",null,"Wolayita","3195","School in Sodo",null,"37.75","6.9000000000000004","4","","","2005","7","17","44.0","5.0","0.113636364",null,null,"44.0","0","0.0",null,null,"44.0","0.0","0.0",null,null,"0","0","0.0","0.113636364","2","2","31393","ETH0040","AETH0195003195"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","S. Wello",null,"S. Wello","3180","School in Sodo",null,"39.633299999999998","11.1333","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","7","0.14000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.164203774","2","2","31394","ETH0040","AETH0194303180"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Afar","1942","Awssii Rasu","26089","Asayita","18506","School in Sodo","52176","41.439399999999999","11.563599999999999","3","","","2005",null,null,"59.0","0.0","0.0",null,null,"59.0","0","0.0",null,null,"59.0","0.0","0.0",null,null,null,null,"0.0","0.0","2","2","4950","","AETH0194218506"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1942","Awsa",null,"Awsa","26089","School in Sodo",null,"41.085299999999997","11.7361","4","","","2005","7","17","59.0","0.0","0.0",null,null,"59.0","1","1.6949153000000002E-2",null,null,"59.0","0.0","0.0",null,null,"0","0","0.0","1.6949153000000002E-2","2","2","31397","ETH0040","AETH0194226089"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Awsa",null,"Awsa","26089","School in Sodo",null,"41.085299999999997","11.7361","4","","","2005","7","17","59.0","0.0","0.0",null,null,"59.0","0","0.0",null,null,"59.0","0.0","0.0",null,null,"0","0","0.0","0.0","2","2","31461","ETH0040","AETH   NA26089"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"",null,"",null,"School in Suudee",null,null,null,"99","","","2005","7","17","68.0","26.0","0.382352941",null,null,"68.0","48","0.70588235300000002",null,null,"68.0","29.0","0.42647058799999998",null,null,"0","0","0.0","0.84510578400000003","2","0","31391","ETH0040","AETH   NA   NA"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","School in Teltele",null,"37.950001","11.25","3","","","2005","7","17","49.0","12.0","0.244897959",null,null,"49.0","4","8.1632652999999999E-2",null,null,"49.0","2.0","4.0816326999999999E-2",null,null,"0","0","0.0","0.31589007099999999","2","2","31483","ETH0040","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","703","Faafame",null,"Faafame","3158","School in Tembien",null,"42.799999","9.3499999999999996","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","0","0.0",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.0","2","2","31455","ETH0040","AETH0070303158"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Somali","1949","Jigjiga","3158","Jigjiga City","19090","School in Tembien","52382","42.799999","9.3500004000000008","3","","","2005",null,null,"50.0","0.0","0.0",null,null,"50.0","0","0.0",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","0.0","2","2","5261","","AETH0194919090"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1946","Agnua Ii",null,"Agnua Ii","3127","School in Tikil Dingaye",null,"34.583300000000001","8.25","4","","","2005","7","17","59.0","1.0","1.6949153000000002E-2",null,null,"59.0","3","5.0847457999999998E-2",null,null,"59.0","0.0","0.0",null,null,"0","0","0.0","6.3146026999999993E-2","2","2","31404","ETH0040","AETH0194603127"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","W. Harerge",null,"W. Harerge","3189","School in Tilili",null,"41.166699999999999","9.0833300000000001","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","0","0.0",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.0","2","2","31354","ETH0040","AETH0194803189"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","N. Shoa",null,"N. Shoa","26086","School in Wogidi",null,"39.533299999999997","9.6833299999999998","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","6","0.12",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.12","2","2","31429","ETH0040","AETH0194326086"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","Oromiya",null,"Oromiya","3177","School in Wolkite",null,"39.866700000000002","10.716699999999999","4","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","20","0.408163265",null,null,"49.0","2.0","4.0816326999999999E-2",null,null,"0","0","0.0","0.40784893100000003","2","2","31425","ETH0040","AETH0194303177"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sheka",null,"Sheka","3182","School in Wonago",null,"35.4833","7.7333299999999996","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","33","0.66000000000000003",null,null,"50.0","10.0","0.20000000000000001",null,null,"0","0","0.0","0.68679245300000002","2","2","31436","ETH0040","AETH0195003182"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Central Tigray",null,"Central Tigray","3137","School in Wonago",null,"38.900002000000001","14.166700000000001","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","4.0000000000000001E-2","2","2","31422","ETH0040","AETH0195103137"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","School in Xullo",null,"38.210000000000001","10.050000000000001","4","","","2005","7","17","50.0","8.0","0.16",null,null,"50.0","13","0.26000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.368709434","2","2","31451","ETH0040","AETH0194803172"
