"X","Y","altitude","fric_w","fric_m","travel_w","travel_m","riv_dist","HK.prev.mean","HK.antiprev.mean","Asc.prev.mean","Asc.antiprev.mean","TT.prev.mean","TT.antiprev.mean","any.sth.prev.mean","any.sth.exceed50","any.sth.exceed20","any.sth.between.20_50","any.sth.below20"
-297170.165597976,713896.689380724,1178.71017848816,0.0599999986588955,0.00600000005215406,366.521575125816,37.9630114219334,14.7496266455818,0.238475012167511,0.761524987832489,0.0299750804568768,0.970024919543123,0.0441152555281781,0.955884744471822,0.293889645462952,0.158,0.562,0.404,0.438
-287170.165597976,713896.689380724,1176.52538829978,0.0599999986588955,0.00600000005215406,354.336965533294,79.7447815157731,18.8730407773174,0.26861919784637,0.731380802153631,0.0312366601832728,0.968763339816727,0.0558706185160362,0.944129381483964,0.331051375009943,0.204,0.595,0.391,0.405
-277170.165597976,713896.689380724,1176.4984168808,0.0503144112505498,0.041446557825307,123.869603141998,71.3449012967205,13.4534206452542,0.197182558106328,0.802817441893672,0.0654287472161,0.9345712527839,0.0505593172672237,0.949440682732776,0.287644052903747,0.126,0.58,0.454,0.42
-267170.165597976,713896.689380724,1253.76724615211,0.0222885162076052,0.0222885162076052,107.944013235276,63.3012972492761,7.37569106382318,0.0940885386511313,0.905911461348869,0.0800082845205136,0.919991715479486,0.0324251977068959,0.967574802293104,0.193593126828698,0.043,0.374,0.331,0.626
-257170.165597976,713896.689380724,1332.91213612291,0.02260191836605,0.02260191836605,97.788386199024,20.0159894962131,1.58843277040719,0.0848922609057382,0.915107739094262,0.0846426648496043,0.915357335150396,0.0240477072948599,0.97595229270514,0.182492994564839,0.035,0.332,0.297,0.668
-247170.165597976,713896.689380724,1484.20548027099,0.0121885938464954,0.00180125951315279,13.9426295825048,6.29434621234752,6.85237161039578,0.0811616725695052,0.918838327430495,0.115219695853835,0.884780304146164,0.0341557048453983,0.965844295154602,0.214797510434964,0.064,0.453,0.389,0.547
-237170.165597976,713896.689380724,1860.10401550577,0.0127282067807718,0.00207151693266432,21.6321591208787,2.42675882437768,15.1862618016999,0.11537844223823,0.88462155776177,0.125287016612345,0.874712983387655,0.0563040709154054,0.943695929084595,0.269777562932926,0.121,0.634,0.513,0.366
-227170.165597976,713896.689380724,2750.42980904469,0.0237202409722301,0.0237202409722301,50.5532709408675,16.3978399697444,13.4421368975831,0.164768998021955,0.835231001978045,0.179525055684764,0.820474944315236,0.0451988608666883,0.954801139133312,0.34568804169416,0.206,0.733,0.527,0.267
-217170.165597976,713896.689380724,2701.91746822046,0.0232170017589955,0.0232170017589955,39.5331395614478,15.3129908742766,10.0272073155185,0.160497958579711,0.839502041420289,0.184148597155213,0.815851402844787,0.035507737027041,0.964492262972959,0.33941064757054,0.218,0.746,0.528,0.254
-207170.165597976,713896.689380724,2678.99793655673,0.0319434614545559,0.0260671073616759,28.0678071640178,13.4708172630537,9.49378742790941,0.232987801012302,0.767012198987698,0.199664608272138,0.800335391727862,0.0333788440774064,0.966621155922594,0.406623162432024,0.344,0.835,0.491,0.165
-197170.165597976,713896.689380724,2221.26777788063,0.0744986592489048,0.0744986592489048,136.014720418988,74.5610644442745,6.68621114626023,0.458990141814055,0.541009858185945,0.118762088242357,0.881237911757643,0.0268088042557713,0.973191195744229,0.536022924892298,0.522,0.909,0.387,0.091
-187170.165597976,713896.689380724,1823.21065258235,0.0145197300789188,0.00138761410707843,26.274760438842,2.52554790686578,2.52783990713948,0.174413604669141,0.825586395330859,0.144467875650591,0.855532124349409,0.0242624028525549,0.975737597147445,0.310821233001699,0.189,0.669,0.48,0.331
-177170.165597976,713896.689380724,1683.80827684338,0.0389264686475116,0.0389264686475116,107.271787927016,55.9466823914614,0.648891612392888,0.274361926415535,0.725638073584465,0.0960216711753428,0.903978328824657,0.0192697370313911,0.980730262968609,0.356679104676248,0.239,0.718,0.479,0.282
-167170.165597976,713896.689380724,2587.53166308209,0.0484779042891083,0.0484779042891083,51.5035879005015,26.6624787576166,9.07560031782722,0.357987778393044,0.642012221606956,0.169691320207665,0.830308679792335,0.0307975499311576,0.969202450068842,0.483348878072999,0.435,0.884,0.449,0.116
-157170.165597976,713896.689380724,2258.39544485058,0.08509934498126,0.08509934498126,222.132412674869,121.35661654694,5.35230300995563,0.550359940385637,0.449640059614363,0.0950929989146954,0.904907001085305,0.023155544141964,0.976844455858036,0.602539146338244,0.596,0.925,0.329,0.075
-147170.165597976,713896.689380724,1723.05412774573,0.028807970113028,0.028807970113028,152.198559407549,52.2085010595362,4.60505536301069,0.244922790717508,0.755077209282492,0.0878077342231056,0.912192265776894,0.025317320430977,0.974682679569023,0.32866236195459,0.175,0.643,0.468,0.357
-137170.165597976,713896.689380724,2429.96980632837,0.0852081412983879,0.0852081412983879,369.734736691205,328.461669933302,13.7456699668201,0.559998239873946,0.440001760126054,0.0588920458989398,0.94110795410106,0.0349162402312862,0.965083759768714,0.600369280184506,0.632,0.927,0.295,0.073
-127170.165597976,713896.689380724,2044.63135867832,0.0560618333748108,0.0560618333748108,606.17168387782,599.669749590923,5.27092930669728,0.339891237275167,0.660108762724833,0.0246516449404748,0.975348355059525,0.0197729340437955,0.980227065956204,0.368894530797593,0.257,0.653,0.396,0.347
-117170.165597976,713896.689380724,2020.65156186702,0.0357965835829221,0.0357965835829221,294.957340316053,295.648963631622,4.52421043969279,0.214446373090222,0.785553626909778,0.0673878952081716,0.932612104791828,0.0220989596840248,0.977901040315975,0.283573248181198,0.15,0.57,0.42,0.43
-107170.165597976,713896.689380724,1661.90437205925,0.0588088893426284,0.0588088893426284,312.589838570932,190.454972741141,12.4609384774546,0.361480011345503,0.638519988654497,0.0484060132329903,0.95159398676701,0.0362997648071511,0.963700235192849,0.414444383133216,0.318,0.754,0.436,0.246
-97170.1655979764,713896.689380724,1528.06441631503,0.0481712100828113,0.0481712100828113,70.6313929808117,47.4678313051881,2.78769060781737,0.21869055123734,0.78130944876266,0.105577175287801,0.894422824712199,0.025305841701486,0.974694158298514,0.318863249571726,0.166,0.689,0.523,0.311
-87170.1655979764,713896.689380724,1489.28975914642,0.0315420710089235,0.0272175169253501,108.815676926451,21.5617598642594,2.1964054981042,0.125759872881896,0.874240127118104,0.0924659095689488,0.907534090431051,0.0229914055043629,0.977008594495637,0.224838725048738,0.052,0.493,0.441,0.507
-77170.1655979764,713896.689380724,1413.14645283908,0.0120000001043081,0.000873201446647055,61.6233792321985,5.06201225740598,7.06532808693562,0.0629920748559343,0.937007925144066,0.100953777543866,0.899046222456135,0.0343985366886089,0.965601463311391,0.186564353956212,0.026,0.336,0.31,0.664
-67170.1655979764,713896.689380724,1261.40734599388,0.0120000001043081,0.00112019772823723,133.430129629325,12.1702146035936,2.32621352541613,0.0481268896945009,0.951873110305499,0.0785113277545758,0.921488672245424,0.0240188611815669,0.975981138818433,0.143927622266182,0.001,0.189,0.188,0.811
-57170.1655979764,713896.689380724,1191.18820666525,0.017725792797942,0.017725792797942,64.2215691343756,36.9817312220909,8.58586838573935,0.094869902203342,0.905130097796658,0.088943698142211,0.911056301857789,0.0385163450873528,0.961483654912647,0.207137041424904,0.033,0.412,0.379,0.588
-47170.1655979764,713896.689380724,1142.30487260026,0.0143560446431703,0.0143560446431703,32.0648214322665,32.6214466258834,2.48679470322692,0.0987175852376552,0.901282414762345,0.0889704761872219,0.911029523812778,0.027670852206883,0.972329147793117,0.201625506183499,0.051,0.435,0.384,0.565
-37170.1655979764,713896.689380724,1063.190154407,0.014698566690661,0.014698566690661,170.652976999025,171.4072953764,1.77905151913385,0.119272753704668,0.880727246295332,0.0592170740553421,0.940782925944658,0.020251442476185,0.979748557523815,0.188206645871651,0.035,0.312,0.277,0.688
-27170.1655979764,713896.689380724,975.804407048131,0.0138468285594104,0.0138468285594104,310.998705161294,311.249356967012,0.656924179773424,0.114952016134175,0.885047983865825,0.0395971380334476,0.960402861966552,0.01928961621862,0.98071038378138,0.166393607578162,0.034,0.272,0.238,0.728
-17170.1655979764,713896.689380724,934.35405458583,0.0178180430908181,0.0178180430908181,346.087307033771,346.738623773052,0.607194210392622,0.131178849864451,0.868821150135549,0.03373161434146,0.96626838565854,0.0184450131239516,0.981554986876048,0.175970444145813,0.035,0.283,0.248,0.717
-7170.16559797642,713896.689380724,1040.33577459639,0.0146874412694391,0.0146874412694391,375.233440257043,363.702455815414,6.90676563826229,0.124306855801475,0.875693144198525,0.0295911123859616,0.970408887614038,0.0249958013160569,0.975004198683943,0.17146053233653,0.051,0.291,0.24,0.709
2829.83440202358,713896.689380724,1291.87439734989,0.0246961741671661,0.0246961741671661,444.770036282742,373.513077320909,6.68630391479609,0.13565647976229,0.86434352023771,0.0281034361650926,0.971896563834907,0.0240211694781428,0.975978830521857,0.18012654611599,0.069,0.306,0.237,0.694
12829.8344020236,713896.689380724,1132.03092212739,0.0146406945085093,0.0146406945085093,557.947661984954,230.858725283643,9.29572847847505,0.106890446346211,0.893109553653789,0.0160126308287292,0.983987369171271,0.0263133019851568,0.973686698014843,0.144315833894514,0.034,0.219,0.185,0.781
22829.8344020236,713896.689380724,1038.88335348872,0.0152805998619972,0.0152805998619972,431.192462153125,128.149050690622,2.14728801086966,0.0805411893779106,0.919458810622089,0.0238915179357459,0.976108482064254,0.0180675762496344,0.981932423750366,0.118723952946912,0.019,0.159,0.14,0.841
32829.8344020236,713896.689380724,1112.09070010968,0.0218784708836298,0.0218784708836298,299.047279462013,138.796192004886,3.32712699897118,0.078944018731947,0.921055981268053,0.0397624422464228,0.960237557753577,0.0219918487522948,0.978008151247705,0.135017760776237,0.027,0.203,0.176,0.797
42829.8344020236,713896.689380724,1182.42260153934,0.0155594484904131,0.0155594484904131,134.586265022006,134.948890939577,6.56111890049963,0.0597383590694839,0.940261640930516,0.0660121523434042,0.933987847656596,0.031050812546813,0.968949187453187,0.14907565830709,0.017,0.264,0.247,0.736
52829.8344020236,713896.689380724,1106.86212414378,0.0157700309305567,0.0157700309305567,46.0438766038355,46.3418563243395,3.1036228707362,0.0461213624300201,0.95387863756998,0.0887481951179355,0.911251804882064,0.0284178240296525,0.971582175970348,0.155477814039193,0.022,0.256,0.234,0.744
