"ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","Longitude","Latitude","Georeliability","Year","HK_examined","HK_positive","Asc_examined","Asc_positive","TT_examined","TT_positive","altitude","riv_dist","fric_w","fric_m","travel_w","travel_m","HK_e.logit","Asc_e.logit","TT_e.logit","utm_x","utm_y"
"Oromiya",1948,"E. Shewa",3144,"Adama Town",18746,"Bati Germama",42.0441594,9.4201705,1,2009,102,0,102,0,102,0,2046.50905214197,6.40177187426758,0.0120000001043081,0.00108226144022489,39.0309750506734,3.62181633390207,-5.32300997913841,-5.32300997913841,-5.32300997913841,175358.11224448,1042677.10319814
"Oromiya",1948,"E. Harerge",3143,"Bedeno",18783,"Bereket",41.634602,9.1368198,3,2009,97,35,97,6,97,2,2214.95758493787,4.70842986567057,0.0214870148372419,0.0138414823929873,32.2432120040467,8.86006632187908,-0.565633860260986,-2.64453679537988,-3.64283551561253,130032.306338363,1011705.48887231
"Oromiya",1948,"Arsi",3130,"Ziway Dugda",19040,"Beshra Chefa",38.884399,7.92311,3,2009,109,0,109,0,109,9,1675.27611050753,7.00519848169532,0.0122305459495211,0.00153249630846708,61.0550520306063,11.355752991383,-5.3890717298165,-5.3890717298165,-2.35886592889264,-175302.837953337,880779.702899728
"Oromiya",1948,"E. Harerge",3143,"Melka Balo",18955,"Biftu Oromia",41.2514,9.1805601,3,2009,83,16,83,12,83,1,2437.32409603739,3.19118817430721,0.0130608102712618,0.00236701546513344,123.363639287101,12.2173193048629,-1.40876721697195,-1.74396880539171,-4.00733318523247,87901.774802919,1016967.61617823
"Oromiya",1948,"Jimma",3159,"Mena (Jimma)",18953,"Bilida",36.802891,7.760364,1,2009,91,7,91,23,91,9,1997.27927396716,1.23512906203712,0.0120000001043081,0.000910182744150767,54.0529002594866,3.68616046786681,-2.42184851382086,-1.06983332411807,-2.16150649473414,-406839.793313001,866610.451439631
"Oromiya",1948,"Jimma",3159,"Mena (Jimma)",18953,"Buture",36.7281,7.7456498,3,2009,85,20,85,17,85,13,2100.67124466123,2.33126433926204,0.0264983045026352,0.0192685780527065,23.3831558792854,9.90248356891914,-1.16162525649684,-1.36463286433871,-1.68089687641625,-415201.967503774,865130.010487252
"Oromiya",1948,"Borena",3135,"Teltale",19017,"Chabi",37.356899,5.10919,3,2009,110,3,110,5,110,0,1333.53020731815,7.15246159014468,0.0120000001043081,0.00113207544200122,10.3296522893282,0.99844032728002,-3.42472787907235,-2.9539628606777,-5.39816270151775,-349629.288174439,569803.451035345
"Oromiya",1948,"Borena",3135,"Teltale",19017,"Chabi / Falotore",37.356899,5.10919,3,2009,110,3,110,5,110,0,1333.53020731815,7.15246159014468,0.0120000001043081,0.00113207544200122,10.3296522893282,0.99844032728002,-3.42472787907235,-2.9539628606777,-5.39816270151775,-349629.288174439,569803.451035345
"Oromiya",1948,"E. Harerge",3143,"Girawa",18888,"Chafe Jeneta",41.826,8.9029503,3,2009,96,35,96,1,96,0,1461.83750708717,2.98765292477516,0.0136101386403576,0.00508253264723903,90.717259870486,17.7696842602804,-0.549504478331102,-4.15366113937852,-5.26269018890489,150869.321789797,985620.405314453
"Oromiya",1948,"Kelem Wellega",3164,"Dale Sadi",18811,"Chamo",34.6666839,8.6467107,1,2009,109,13,109,47,109,11,1758.74084157909,5.08782668436081,0.0120000001043081,0.00107142853084952,10.7723842308986,0.975224819075472,-1.96685332290056,-0.27443684570176,-2.14770951280884,-642825.575345469,971414.633624365
"Snnp",1950,"Gamo Gofa",3148,"Chencha",19148,"Chefe",38.2058155,6.1620447,1,2012,100,1,100,53,100,5,1853.88825168442,0.987719501003079,0.0120000001043081,0.000959175824081776,14.7484363252599,1.08608168875321,-4.19469253605638,0.118951942861365,-2.85437815524826,-253422.096884079,685929.454578115
"Oromiya",1948,"West Wellega",3194,"Gimbi",18853,"Choli Mikael",35.8027,9.1884298,3,2009,103,45,103,19,103,3,1875.11699846031,3.56273201665598,0.0120000001043081,0.000750000006519258,31.6184177932864,2.38145825106132,-0.251314428280906,-1.46633706879343,-3.35739475900376,-514553.695485216,1028771.73835352
"Oromiya",1948,"Illu Aba Bora",3155,"Badele Zuria",18781,"Chora",36.530102,8.4810305,3,2009,94,52,94,24,94,12,1447.1376089301,8.2387255370172,0.0181731647056006,0.0181731647056006,96.8125878324637,58.6916571589976,0.211309093667207,-1.05693959226754,-1.88706964903238,-435535.445532186,947731.545611341
"Oromiya",1948,"Bale",3132,"Rayitu",18985,"Dadecha Farda",41.155899,6.7541699,3,2009,65,0,65,1,65,0,1053.44595756892,6.49302885756788,0.0120000001043081,0.00125130956410269,92.9107813845208,17.065007748368,-4.87519732320115,-3.76120011569356,-4.87519732320115,74884.4690150504,748252.470893015
"Oromiya",1948,"Guji",3151,"Wadera",19027,"Dande",39.108398,5.9359298,3,2009,104,46,104,6,104,3,1918.67591155374,0.206809790487302,0.0174076876233118,0.0114040590501205,142.733656356444,20.3672361829814,-0.2295744416445,-2.71825437127645,-3.36729582998647,-153231.064875118,659604.66219721
"Oromiya",1948,"Guji",3151,"Wadera",19027,"Danide",39.108398,5.9359298,3,2009,106,48,106,5,106,3,1918.67591155374,0.206809790487302,0.0174076876233118,0.0114040590501205,142.733656356444,20.3672361829814,-0.187462956294373,-2.91531070624342,-3.38680864421006,-153231.064875118,659604.66219721
"Oromiya",1948,"West Wellega",3194,"Mana Sibu",18949,"Darge Tobera",35.084,9.6416101,3,2009,108,48,108,3,108,3,1565.67327478124,6.02183422542989,0.0122161554396966,0.002183347118484,93.7822576306774,15.8753410110307,-0.221079567093358,-3.40594798442075,-3.40594798442075,-593114.877479297,1081750.00866142
"Oromiya",1948,"W. Harerge",3189,"Mieso",18966,"Demba Girara Kebele",40.489674,9.1450005,3,2014,384,53,384,37,384,18,1355.66015569991,5.97616670092369,0.0120000001043081,0.00113207544200122,86.6817785057696,6.30441044676649,-1.82394615572396,-2.22642373202848,-2.98622778924243,3961.15186715074,1013990.93440537
"Oromiya",1948,"Bale",3132,"Rayitu",18985,"Dhedecha Ferde",41.155899,6.7541699,3,2009,64,0,64,1,64,0,1053.44595756892,6.49302885756788,0.0120000001043081,0.00125130956410269,92.9107813845208,17.065007748368,-4.85981240436167,-3.74557479779048,-4.85981240436167,74884.4690150504,748252.470893015
"Oromiya",1948,"Borena",3135,"Yabelo",19035,"Dida Yabello",38.1001629,4.8949753,2,2009,106,3,106,1,106,0,1716.03162903805,11.4500743187548,0.0120000001043081,0.00109182644299089,14.7741284134977,1.36933652166178,-3.38680864421006,-4.25324584480796,-5.36129216570943,-266838.458159158,545009.494956005
"Oromiya",1948,"Borena",3135,"Yabelo",19035,"Dida Yabelo",38.25,5.0700002,3,2009,106,3,106,1,106,0,1611.79251171909,6.90805945306788,0.0121417159269678,0.00141906906978072,122.055618283864,15.4369855317422,-3.38680864421006,-4.25324584480796,-5.36129216570943,-249907.858743192,564319.481735866
"Oromiya",1948,"E. Harerge",3143,"Golo Oda",18876,"Dima Jeneta",41.5294,8.82621,3,2009,88,53,88,0,88,0,1583.99549081957,4.11229553578265,0.0120000001043081,0.00150000001303852,40.7312961351759,3.41721635882881,0.410148957420591,-5.17614973257383,-5.17614973257383,118128.109051205,977414.765143681
"Oromiya",1948,"W. Harerge",3189,"Doba",18839,"Dire Negeha",37.1,4.983333,1,2009,104,2,104,1,104,0,1345.11470076181,10.5849044329162,0.0134040594398492,0.00418354617536062,379.876883365082,44.9077513432646,-3.71357206670431,-4.23410650459726,-5.34233425196481,-378535.834128784,556108.574272278
"Oromiya",1948,"Kelem Wellega",3164,"Dale Wabera",18812,"Dogano Adami",35.0732,8.8923197,3,2009,102,10,102,17,102,3,1523.56547864685,1.8996291046538,0.0127623538497316,0.00437121167227599,122.428536174946,15.4417002297096,-2.1758333873549,-1.58631549501325,-3.34739467566918,-596685.811697772,997744.050313034
"Oromiya",1948,"E. Shewa",3144,"Liben Chukala",18939,"Dololo Jila",38.902699,8.5766201,3,2009,106,0,106,3,106,0,1735.94401369431,2.00449324549711,0.0148248108042722,0.00544670762369677,50.9925398301545,6.51163126733376,-5.36129216570943,-3.38680864421006,-5.36129216570943,-172161.118578076,953393.87094412
"Oromiya",1948,"Bale",3132,"Ginir",18869,"Ebisa",40.648998,7.16571,3,2009,98,1,98,0,98,0,1999.14375740154,5.51770347022708,0.0126664461196528,0.00374260748768973,109.263033860159,11.0175775287987,-4.17438726989564,-5.28320372873799,-5.28320372873799,19147.894416801,794348.369347588
"Oromiya",1948,"Horo Guduru",16644,"Abay Chomen",18739,"Fincha Vally",37.3666964,9.5682312,1,2009,108,0,108,1,108,0,2256.85992784449,1.51477457084024,0.0120000001043081,0.000792182960635827,8.51908078552485,0.553844475177759,-5.37989735354046,-4.27202573945955,-5.37989735354046,-340022.923248748,1067017.8129399
"Oromiya",1948,"Jimma",3159,"Sekoru",19012,"Gangalata",37.3792,7.8775401,3,2009,65,27,65,4,65,3,1800.33125515277,1.82842704091302,0.0146273044517115,0.0087272371918523,19.5647555377569,5.40185455053936,-0.336472236621213,-2.6149597780362,-2.88240358824699,-342464.654041575,878472.912235881
"Oromiya",1948,"W. Harerge",3189,"Tulo (Oromia)",19022,"Gemechis",41.1138,9.1351604,3,2009,97,20,97,7,97,0,1978.75872248638,3.74822270870062,0.0419738300743818,0.0380062242823138,39.6227895490498,19.8317271292939,-1.32985305021494,-2.49044683016362,-5.27299955856375,72698.680269254,1012098.52811157
"Oromiya",1948,"Bale",3132,"Mena (Bale)",18823,"Gomgoma",39.836201,6.3174701,3,2009,107,15,107,2,107,7,1179.35205197108,8.69838937451775,0.0123039545180801,0.00234664468107859,146.541987363162,8.86739573636172,-1.78636862059318,-3.74242022104197,-2.59525470695687,-71896.4319799878,701140.217717983
"Oromiya",1948,"Bale",3132,"Mena (Bale)",18823,"Gongoma",37.9056665,14.7788638,1,2009,107,15,107,2,107,7,1010.35398023755,2.95825628973574,0.0155385391306716,0.00961122227301465,176.603629082478,36.8877957635715,-1.78636862059318,-3.74242022104197,-2.59525470695687,-265185.444187105,1645996.94632999
"Oromiya",1948,"Bale",3132,"Berbere",18785,"Gora Badimena",40.244499,6.8402901,3,2009,106,52,106,4,106,17,1303.64403806574,12.644973648813,0.015859756614698,0.015859756614698,90.8599013332182,47.2442366367666,-0.0373875320716203,-3.12578540180219,-1.63203774435134,-26017.6058073124,758698.006281612
"Oromiya",1948,"Bale",3132,"Berbere",18785,"Gora Badimena",40.244499,6.8402901,3,2009,107,52,107,4,107,17,1303.64403806574,12.644973648813,0.015859756614698,0.015859756614698,90.8599013332182,47.2442366367666,-0.0555698511548108,-3.13549421592915,-1.64314896977641,-26017.6058073124,758698.006281612
"Oromiya",1948,"Guji",3151,"Liben",18945,"Gorbicha",39.565498,5.3181901,3,2009,106,4,106,4,106,4,1455.67412351451,6.86466784456343,0.0120000001043081,0.00113207544200122,14.5526446709819,1.39031836968944,-3.12578540180219,-3.12578540180219,-3.12578540180219,-103033.482319012,590493.492122636
"Oromiya",1948,"Guji",3151,"Liben",18945,"Gorbicha",39.565498,5.3181901,3,2009,95,4,95,3,95,2,1455.67412351451,6.86466784456343,0.0120000001043081,0.00113207544200122,14.5526446709819,1.39031836968944,-3.0122615755052,-3.27444567602301,-3.62167070442049,-103033.482319012,590493.492122636
"Amhara",1943,"N. Gonder",3171,"Gonder City Adm.",18602,"Gorgora and Chuahit",37.29453,12.238523,3,2012,261,13,261,104,261,16,1855.41548908546,2.98719224583525,0.0120000001043081,0.00112621075352167,12.3353256966899,1.20218504752145,-2.9127531600923,-0.410238386860822,-2.69993656632804,-340389.342136613,1364962.05962927
"Oromiya",1948,"W. Harerge",3189,"Daro Lebu",18816,"Gudis",40.420399,8.5640802,3,2009,110,58,110,1,110,0,1682.24365687221,5.46086183674073,0.0133236154244507,0.0031161160918248,42.6817175449776,14.0475144618998,0.108213584640233,-4.29045944114839,-5.39816270151775,-4467.34367628949,949665.723053386
"Oromiya",1948,"S.w. Shewa",3181,"Goro (SW Shewa)",19332,"Guru Baka",37.955601,8.4753599,3,2009,97,56,97,1,97,0,1935.277386463,1.97591793196445,0.0120000001043081,0.00108937097778302,82.2489244166031,7.99351693102263,0.308547210915743,-4.16407790023678,-5.27299955856375,-277249.087365277,943919.105158562
"Oromiya",1948,"Guji",3151,"Wadera",19027,"Handoya Haro",39.327599,5.83603,3,2009,105,61,105,1,105,0,1850.32974183161,4.65959050454841,0.014110723668827,0.00530767765729788,72.1211497516327,8.80360974094306,0.323547985640278,-4.2437219632967,-5.35185813347607,-128960.203371635,648252.654109632
"Oromiya",1948,"Guji",3151,"Wadera",19027,"Handuula Haro",39.327599,5.83603,3,2009,105,61,105,1,105,0,1850.32974183161,4.65959050454841,0.014110723668827,0.00530767765729788,72.1211497516327,8.80360974094306,0.323547985640278,-4.2437219632967,-5.35185813347607,-128960.203371635,648252.654109632
"Oromiya",1948,"Bale",3132,"Rayitu",18985,"Hara Dube",41.229698,6.88554,3,2009,97,1,97,1,97,0,1146.13156633916,8.86118522287862,0.0128942000706983,0.0043448903930636,251.429772012578,36.0219006383578,-4.16407790023678,-4.16407790023678,-5.27299955856375,83171.3799905138,762741.717562854
"Oromiya",1948,"Bale",3132,"Ginir",18869,"Harawa-3",40.703999,7.3081799,3,2009,103,1,103,1,103,0,1930.16845738927,9.31898536532051,0.0146256227413925,0.00669642698327882,92.4891333619323,9.85659795710503,-4.2243976904703,-4.2243976904703,-5.33271879326537,25387.0019641661,810083.904188229
"Oromiya",1948,"Bale",3132,"Ginir",18869,"Harawa 3",40.703999,7.3081799,3,2009,103,1,103,1,103,0,1930.16845738927,9.31898536532051,0.0146256227413925,0.00669642698327882,92.4891333619323,9.85659795710503,-4.2243976904703,-4.2243976904703,-5.33271879326537,25387.0019641661,810083.904188229
"Oromiya",1948,"Bale",3132,"Rayitu",18985,"Hare Dube",41.4021145,9.4600195,2,2009,97,1,97,1,97,0,1728.36663477936,3.82548714523094,0.0120000001043081,0.00113207544200122,81.1149614254467,7.83171075751559,-4.16407790023678,-4.16407790023678,-5.27299955856375,104806.907565691,1047752.68344821
"Oromiya",1948,"West Wellega",3194,"Haru",18892,"Haro Choroka",35.819801,8.8835001,3,2009,109,36,109,25,109,0,1977.04486374961,1.13594545041568,0.0129153352179455,0.00390706266251495,71.0008075659331,5.33733050663526,-0.699973145630345,-1.19807308219875,-5.3890717298165,-513518.158785359,994592.088975628
"Oromiya",1948,"Kelem Wellega",3164,"Hawa Galan",18903,"Haro Mechara",40.3343827,8.6018034,2,2009,108,8,108,36,108,6,1705.64959410104,3.8070994249341,0.0124992501881186,0.00171065368202732,38.8855955944259,3.56342811492086,-2.47009156400286,-0.686274301272183,-2.75806062167687,-13911.5390384953,953963.869421713
"Oromiya",1948,"Borena",3135,"Teltale",19017,"Hatuse",37.396,5.1469998,3,2009,101,1,101,4,101,0,1175.69567482072,2.15225864365164,0.0275777276604523,0.0244146520161293,102.661985288159,22.0534221941674,-4.20469261939097,-3.07577498122753,-5.31320597904179,-345206.896187507,573967.513247906
"Oromiya",1948,"Borena",3135,"Teltale",19017,"Hatuse",37.396,5.1469998,3,2009,106,1,106,4,106,0,1175.69567482072,2.15225864365164,0.0275777276604523,0.0244146520161293,102.661985288159,22.0534221941674,-4.25324584480796,-3.12578540180219,-5.36129216570943,-345206.896187507,573967.513247906
"Oromiya",1948,"W. Shewa",3190,"Dano",18814,"Humuru Korke",37.3451,8.89884,3,2009,104,78,104,12,104,6,1702.27066034327,7.10623675993477,0.0120000001043081,0.00107142853084952,67.8809985907631,5.5667491084297,1.08595389179619,-2.00148000021012,-2.71825437127645,-344022.975405359,992429.131273304
"Oromiya",1949,"E. Harerge",3143,"Babile",18775,"Ifa",39.82895,9.2219852,1,2009,106,2,106,1,106,0,1511.48991236825,8.12788386507023,0.0366267701515193,0.0366267701515193,214.704389663797,208.211165438256,-3.73289633953071,-4.25324584480796,-5.36129216570943,-68757.8117865152,1023515.95970256
"Oromiya",1948,"Illu Aba Bora",3155,"Becho (Ilu Aba Bora)",18773,"Jafati Sedo",35.654202,8.2087603,3,2009,96,33,96,5,96,2,1753.36135917782,2.71628063485313,0.0152595918612159,0.014491134138707,61.2144934145417,13.2686217175011,-0.639494467067625,-2.81159088004305,-3.63230910262554,-533804.337752705,919496.125873583
"Oromiya",1948,"E. Wellega",3146,"Guto Gida",18890,"Jarreo Tolera",36.569199,9.2721205,3,2009,109,51,109,7,109,4,1440.95695544303,0.269439879333747,0.0123850983848649,0.00291005508767773,7.18381101622309,1.57046255824882,-0.12744494656812,-2.6149597780362,-3.15463355613985,-429165.251148832,1036011.80109805
"Oromiya",1948,"E. Shewa",3144,"Adama Tulu Jido Kombolcha",18747,"Jela Aluto",38.688599,7.7632599,3,2009,105,1,105,4,105,3,1648.85786954474,2.33411324432097,0.0135111735437256,0.0042487810754693,82.0755174540518,9.05878013087,-4.2437219632967,-3.11598140170557,-3.3770998300831,-197275.660025171,863329.50198431
